gameId;strategy;wins;losses
956;CallingRulesWithHeuristic;8119;8265
956;CallingRulesWithUctMonteCarloStrategy;8265;8119
957;CallingRulesWithHeuristic;8135;8281
957;CallingRulesWithUctMonteCarloStrategy;8281;8135
958;CallingRulesWithHeuristic;8152;8296
958;CallingRulesWithUctMonteCarloStrategy;8296;8152
959;CallingRulesWithHeuristic;8168;8312
959;CallingRulesWithUctMonteCarloStrategy;8312;8168
960;CallingRulesWithHeuristic;8182;8330
960;CallingRulesWithUctMonteCarloStrategy;8330;8182
961;CallingRulesWithHeuristic;8182;8330
961;CallingRulesWithUctMonteCarloStrategy;8330;8182
962;CallingRulesWithHeuristic;8182;8330
962;CallingRulesWithUctMonteCarloStrategy;8330;8182
963;CallingRulesWithHeuristic;8198;8346
963;CallingRulesWithUctMonteCarloStrategy;8346;8198
964;CallingRulesWithHeuristic;8198;8346
964;CallingRulesWithUctMonteCarloStrategy;8346;8198
965;CallingRulesWithHeuristic;8211;8365
965;CallingRulesWithUctMonteCarloStrategy;8365;8211
966;CallingRulesWithHeuristic;8223;8385
966;CallingRulesWithUctMonteCarloStrategy;8385;8223
967;CallingRulesWithHeuristic;8223;8385
967;CallingRulesWithUctMonteCarloStrategy;8385;8223
968;CallingRulesWithHeuristic;8239;8401
968;CallingRulesWithUctMonteCarloStrategy;8401;8239
969;CallingRulesWithHeuristic;8255;8417
969;CallingRulesWithUctMonteCarloStrategy;8417;8255
970;CallingRulesWithHeuristic;8271;8433
970;CallingRulesWithUctMonteCarloStrategy;8433;8271
971;CallingRulesWithHeuristic;8271;8433
971;CallingRulesWithUctMonteCarloStrategy;8433;8271
972;CallingRulesWithHeuristic;8271;8433
972;CallingRulesWithUctMonteCarloStrategy;8433;8271
973;CallingRulesWithHeuristic;8288;8448
973;CallingRulesWithUctMonteCarloStrategy;8448;8288
974;CallingRulesWithHeuristic;8288;8448
974;CallingRulesWithUctMonteCarloStrategy;8448;8288
975;CallingRulesWithHeuristic;8304;8464
975;CallingRulesWithUctMonteCarloStrategy;8464;8304
976;CallingRulesWithHeuristic;8304;8464
976;CallingRulesWithUctMonteCarloStrategy;8464;8304
977;CallingRulesWithHeuristic;8320;8480
977;CallingRulesWithUctMonteCarloStrategy;8480;8320
978;CallingRulesWithHeuristic;8320;8480
978;CallingRulesWithUctMonteCarloStrategy;8480;8320
979;CallingRulesWithHeuristic;8335;8497
979;CallingRulesWithUctMonteCarloStrategy;8497;8335
980;CallingRulesWithHeuristic;8351;8513
980;CallingRulesWithUctMonteCarloStrategy;8513;8351
981;CallingRulesWithHeuristic;8367;8529
981;CallingRulesWithUctMonteCarloStrategy;8529;8367
982;CallingRulesWithHeuristic;8383;8545
982;CallingRulesWithUctMonteCarloStrategy;8545;8383
983;CallingRulesWithHeuristic;8383;8545
983;CallingRulesWithUctMonteCarloStrategy;8545;8383
984;CallingRulesWithHeuristic;8383;8545
984;CallingRulesWithUctMonteCarloStrategy;8545;8383
985;CallingRulesWithHeuristic;8399;8561
985;CallingRulesWithUctMonteCarloStrategy;8561;8399
986;CallingRulesWithHeuristic;8415;8577
986;CallingRulesWithUctMonteCarloStrategy;8577;8415
987;CallingRulesWithHeuristic;8431;8593
987;CallingRulesWithUctMonteCarloStrategy;8593;8431
988;CallingRulesWithHeuristic;8431;8593
988;CallingRulesWithUctMonteCarloStrategy;8593;8431
989;CallingRulesWithHeuristic;8448;8608
989;CallingRulesWithUctMonteCarloStrategy;8608;8448
990;CallingRulesWithHeuristic;8448;8608
990;CallingRulesWithUctMonteCarloStrategy;8608;8448
991;CallingRulesWithHeuristic;8448;8608
991;CallingRulesWithUctMonteCarloStrategy;8608;8448
992;CallingRulesWithHeuristic;8465;8623
992;CallingRulesWithUctMonteCarloStrategy;8623;8465
993;CallingRulesWithHeuristic;8482;8638
993;CallingRulesWithUctMonteCarloStrategy;8638;8482
994;CallingRulesWithHeuristic;8482;8638
994;CallingRulesWithUctMonteCarloStrategy;8638;8482
995;CallingRulesWithHeuristic;8498;8654
995;CallingRulesWithUctMonteCarloStrategy;8654;8498
996;CallingRulesWithHeuristic;8514;8670
996;CallingRulesWithUctMonteCarloStrategy;8670;8514
997;CallingRulesWithHeuristic;8530;8686
997;CallingRulesWithUctMonteCarloStrategy;8686;8530
998;CallingRulesWithHeuristic;8546;8702
998;CallingRulesWithUctMonteCarloStrategy;8702;8546
999;CallingRulesWithHeuristic;8563;8717
999;CallingRulesWithUctMonteCarloStrategy;8717;8563
1000;CallingRulesWithHeuristic;8578;8734
1000;CallingRulesWithUctMonteCarloStrategy;8734;8578
1;CallingRulesWithHeuristic;16;16
1;CallingRulesWithFlatMonteCarloStrategy;16;16
2;CallingRulesWithHeuristic;33;31
2;CallingRulesWithFlatMonteCarloStrategy;31;33
3;CallingRulesWithHeuristic;49;47
3;CallingRulesWithFlatMonteCarloStrategy;47;49
4;CallingRulesWithHeuristic;49;47
4;CallingRulesWithFlatMonteCarloStrategy;47;49
5;CallingRulesWithHeuristic;65;63
5;CallingRulesWithFlatMonteCarloStrategy;63;65
6;CallingRulesWithHeuristic;65;63
6;CallingRulesWithFlatMonteCarloStrategy;63;65
7;CallingRulesWithHeuristic;65;63
7;CallingRulesWithFlatMonteCarloStrategy;63;65
8;CallingRulesWithHeuristic;81;79
8;CallingRulesWithFlatMonteCarloStrategy;79;81
9;CallingRulesWithHeuristic;96;96
9;CallingRulesWithFlatMonteCarloStrategy;96;96
10;CallingRulesWithHeuristic;96;96
10;CallingRulesWithFlatMonteCarloStrategy;96;96
11;CallingRulesWithHeuristic;96;96
11;CallingRulesWithFlatMonteCarloStrategy;96;96
12;CallingRulesWithHeuristic;96;96
12;CallingRulesWithFlatMonteCarloStrategy;96;96
13;CallingRulesWithHeuristic;112;112
13;CallingRulesWithFlatMonteCarloStrategy;112;112
14;CallingRulesWithHeuristic;127;129
14;CallingRulesWithFlatMonteCarloStrategy;129;127
15;CallingRulesWithHeuristic;143;145
15;CallingRulesWithFlatMonteCarloStrategy;145;143
16;CallingRulesWithHeuristic;159;161
16;CallingRulesWithFlatMonteCarloStrategy;161;159
17;CallingRulesWithHeuristic;159;161
17;CallingRulesWithFlatMonteCarloStrategy;161;159
18;CallingRulesWithHeuristic;175;177
18;CallingRulesWithFlatMonteCarloStrategy;177;175
19;CallingRulesWithHeuristic;191;193
19;CallingRulesWithFlatMonteCarloStrategy;193;191
20;CallingRulesWithHeuristic;207;209
20;CallingRulesWithFlatMonteCarloStrategy;209;207
21;CallingRulesWithHeuristic;223;225
21;CallingRulesWithFlatMonteCarloStrategy;225;223
22;CallingRulesWithHeuristic;239;241
22;CallingRulesWithFlatMonteCarloStrategy;241;239
23;CallingRulesWithHeuristic;239;241
23;CallingRulesWithFlatMonteCarloStrategy;241;239
24;CallingRulesWithHeuristic;239;241
24;CallingRulesWithFlatMonteCarloStrategy;241;239
25;CallingRulesWithHeuristic;239;241
25;CallingRulesWithFlatMonteCarloStrategy;241;239
26;CallingRulesWithHeuristic;239;241
26;CallingRulesWithFlatMonteCarloStrategy;241;239
27;CallingRulesWithHeuristic;239;241
27;CallingRulesWithFlatMonteCarloStrategy;241;239
28;CallingRulesWithHeuristic;239;241
28;CallingRulesWithFlatMonteCarloStrategy;241;239
29;CallingRulesWithHeuristic;255;257
29;CallingRulesWithFlatMonteCarloStrategy;257;255
30;CallingRulesWithHeuristic;255;257
30;CallingRulesWithFlatMonteCarloStrategy;257;255
31;CallingRulesWithHeuristic;271;273
31;CallingRulesWithFlatMonteCarloStrategy;273;271
32;CallingRulesWithHeuristic;284;292
32;CallingRulesWithFlatMonteCarloStrategy;292;284
33;CallingRulesWithHeuristic;284;292
33;CallingRulesWithFlatMonteCarloStrategy;292;284
34;CallingRulesWithHeuristic;284;292
34;CallingRulesWithFlatMonteCarloStrategy;292;284
35;CallingRulesWithHeuristic;300;308
35;CallingRulesWithFlatMonteCarloStrategy;308;300
36;CallingRulesWithHeuristic;300;308
36;CallingRulesWithFlatMonteCarloStrategy;308;300
37;CallingRulesWithHeuristic;300;308
37;CallingRulesWithFlatMonteCarloStrategy;308;300
38;CallingRulesWithHeuristic;300;308
38;CallingRulesWithFlatMonteCarloStrategy;308;300
39;CallingRulesWithHeuristic;316;324
39;CallingRulesWithFlatMonteCarloStrategy;324;316
40;CallingRulesWithHeuristic;316;324
40;CallingRulesWithFlatMonteCarloStrategy;324;316
41;CallingRulesWithHeuristic;332;340
41;CallingRulesWithFlatMonteCarloStrategy;340;332
42;CallingRulesWithHeuristic;332;340
42;CallingRulesWithFlatMonteCarloStrategy;340;332
43;CallingRulesWithHeuristic;350;354
43;CallingRulesWithFlatMonteCarloStrategy;354;350
44;CallingRulesWithHeuristic;368;368
44;CallingRulesWithFlatMonteCarloStrategy;368;368
45;CallingRulesWithHeuristic;383;385
45;CallingRulesWithFlatMonteCarloStrategy;385;383
46;CallingRulesWithHeuristic;399;401
46;CallingRulesWithFlatMonteCarloStrategy;401;399
47;CallingRulesWithHeuristic;415;417
47;CallingRulesWithFlatMonteCarloStrategy;417;415
48;CallingRulesWithHeuristic;415;417
48;CallingRulesWithFlatMonteCarloStrategy;417;415
49;CallingRulesWithHeuristic;431;433
49;CallingRulesWithFlatMonteCarloStrategy;433;431
50;CallingRulesWithHeuristic;447;449
50;CallingRulesWithFlatMonteCarloStrategy;449;447
51;CallingRulesWithHeuristic;463;465
51;CallingRulesWithFlatMonteCarloStrategy;465;463
52;CallingRulesWithHeuristic;479;481
52;CallingRulesWithFlatMonteCarloStrategy;481;479
53;CallingRulesWithHeuristic;495;497
53;CallingRulesWithFlatMonteCarloStrategy;497;495
54;CallingRulesWithHeuristic;511;513
54;CallingRulesWithFlatMonteCarloStrategy;513;511
55;CallingRulesWithHeuristic;511;513
55;CallingRulesWithFlatMonteCarloStrategy;513;511
56;CallingRulesWithHeuristic;527;529
56;CallingRulesWithFlatMonteCarloStrategy;529;527
57;CallingRulesWithHeuristic;541;547
57;CallingRulesWithFlatMonteCarloStrategy;547;541
58;CallingRulesWithHeuristic;555;565
58;CallingRulesWithFlatMonteCarloStrategy;565;555
59;CallingRulesWithHeuristic;571;581
59;CallingRulesWithFlatMonteCarloStrategy;581;571
60;CallingRulesWithHeuristic;587;597
60;CallingRulesWithFlatMonteCarloStrategy;597;587
61;CallingRulesWithHeuristic;587;597
61;CallingRulesWithFlatMonteCarloStrategy;597;587
62;CallingRulesWithHeuristic;603;613
62;CallingRulesWithFlatMonteCarloStrategy;613;603
63;CallingRulesWithHeuristic;618;630
63;CallingRulesWithFlatMonteCarloStrategy;630;618
64;CallingRulesWithHeuristic;636;644
64;CallingRulesWithFlatMonteCarloStrategy;644;636
65;CallingRulesWithHeuristic;636;644
65;CallingRulesWithFlatMonteCarloStrategy;644;636
66;CallingRulesWithHeuristic;649;663
66;CallingRulesWithFlatMonteCarloStrategy;663;649
67;CallingRulesWithHeuristic;649;663
67;CallingRulesWithFlatMonteCarloStrategy;663;649
68;CallingRulesWithHeuristic;649;663
68;CallingRulesWithFlatMonteCarloStrategy;663;649
69;CallingRulesWithHeuristic;649;663
69;CallingRulesWithFlatMonteCarloStrategy;663;649
70;CallingRulesWithHeuristic;665;679
70;CallingRulesWithFlatMonteCarloStrategy;679;665
71;CallingRulesWithHeuristic;665;679
71;CallingRulesWithFlatMonteCarloStrategy;679;665
72;CallingRulesWithHeuristic;665;679
72;CallingRulesWithFlatMonteCarloStrategy;679;665
73;CallingRulesWithHeuristic;665;679
73;CallingRulesWithFlatMonteCarloStrategy;679;665
74;CallingRulesWithHeuristic;665;679
74;CallingRulesWithFlatMonteCarloStrategy;679;665
75;CallingRulesWithHeuristic;665;679
75;CallingRulesWithFlatMonteCarloStrategy;679;665
76;CallingRulesWithHeuristic;681;695
76;CallingRulesWithFlatMonteCarloStrategy;695;681
77;CallingRulesWithHeuristic;697;711
77;CallingRulesWithFlatMonteCarloStrategy;711;697
78;CallingRulesWithHeuristic;713;727
78;CallingRulesWithFlatMonteCarloStrategy;727;713
79;CallingRulesWithHeuristic;729;743
79;CallingRulesWithFlatMonteCarloStrategy;743;729
80;CallingRulesWithHeuristic;729;743
80;CallingRulesWithFlatMonteCarloStrategy;743;729
81;CallingRulesWithHeuristic;729;743
81;CallingRulesWithFlatMonteCarloStrategy;743;729
82;CallingRulesWithHeuristic;744;760
82;CallingRulesWithFlatMonteCarloStrategy;760;744
83;CallingRulesWithHeuristic;760;776
83;CallingRulesWithFlatMonteCarloStrategy;776;760
84;CallingRulesWithHeuristic;775;793
84;CallingRulesWithFlatMonteCarloStrategy;793;775
85;CallingRulesWithHeuristic;775;793
85;CallingRulesWithFlatMonteCarloStrategy;793;775
86;CallingRulesWithHeuristic;775;793
86;CallingRulesWithFlatMonteCarloStrategy;793;775
87;CallingRulesWithHeuristic;775;793
87;CallingRulesWithFlatMonteCarloStrategy;793;775
88;CallingRulesWithHeuristic;794;806
88;CallingRulesWithFlatMonteCarloStrategy;806;794
89;CallingRulesWithHeuristic;794;806
89;CallingRulesWithFlatMonteCarloStrategy;806;794
90;CallingRulesWithHeuristic;810;822
90;CallingRulesWithFlatMonteCarloStrategy;822;810
91;CallingRulesWithHeuristic;825;839
91;CallingRulesWithFlatMonteCarloStrategy;839;825
92;CallingRulesWithHeuristic;841;855
92;CallingRulesWithFlatMonteCarloStrategy;855;841
93;CallingRulesWithHeuristic;841;855
93;CallingRulesWithFlatMonteCarloStrategy;855;841
94;CallingRulesWithHeuristic;841;855
94;CallingRulesWithFlatMonteCarloStrategy;855;841
95;CallingRulesWithHeuristic;859;869
95;CallingRulesWithFlatMonteCarloStrategy;869;859
96;CallingRulesWithHeuristic;875;885
96;CallingRulesWithFlatMonteCarloStrategy;885;875
97;CallingRulesWithHeuristic;891;901
97;CallingRulesWithFlatMonteCarloStrategy;901;891
98;CallingRulesWithHeuristic;906;918
98;CallingRulesWithFlatMonteCarloStrategy;918;906
99;CallingRulesWithHeuristic;906;918
99;CallingRulesWithFlatMonteCarloStrategy;918;906
100;CallingRulesWithHeuristic;906;918
100;CallingRulesWithFlatMonteCarloStrategy;918;906
101;CallingRulesWithHeuristic;922;934
101;CallingRulesWithFlatMonteCarloStrategy;934;922
102;CallingRulesWithHeuristic;922;934
102;CallingRulesWithFlatMonteCarloStrategy;934;922
103;CallingRulesWithHeuristic;936;952
103;CallingRulesWithFlatMonteCarloStrategy;952;936
104;CallingRulesWithHeuristic;953;967
104;CallingRulesWithFlatMonteCarloStrategy;967;953
105;CallingRulesWithHeuristic;971;981
105;CallingRulesWithFlatMonteCarloStrategy;981;971
106;CallingRulesWithHeuristic;987;997
106;CallingRulesWithFlatMonteCarloStrategy;997;987
107;CallingRulesWithHeuristic;987;997
107;CallingRulesWithFlatMonteCarloStrategy;997;987
108;CallingRulesWithHeuristic;1001;1015
108;CallingRulesWithFlatMonteCarloStrategy;1015;1001
109;CallingRulesWithHeuristic;1017;1031
109;CallingRulesWithFlatMonteCarloStrategy;1031;1017
110;CallingRulesWithHeuristic;1033;1047
110;CallingRulesWithFlatMonteCarloStrategy;1047;1033
111;CallingRulesWithHeuristic;1033;1047
111;CallingRulesWithFlatMonteCarloStrategy;1047;1033
112;CallingRulesWithHeuristic;1033;1047
112;CallingRulesWithFlatMonteCarloStrategy;1047;1033
113;CallingRulesWithHeuristic;1049;1063
113;CallingRulesWithFlatMonteCarloStrategy;1063;1049
114;CallingRulesWithHeuristic;1049;1063
114;CallingRulesWithFlatMonteCarloStrategy;1063;1049
115;CallingRulesWithHeuristic;1065;1079
115;CallingRulesWithFlatMonteCarloStrategy;1079;1065
116;CallingRulesWithHeuristic;1065;1079
116;CallingRulesWithFlatMonteCarloStrategy;1079;1065
117;CallingRulesWithHeuristic;1081;1095
117;CallingRulesWithFlatMonteCarloStrategy;1095;1081
118;CallingRulesWithHeuristic;1097;1111
118;CallingRulesWithFlatMonteCarloStrategy;1111;1097
119;CallingRulesWithHeuristic;1097;1111
119;CallingRulesWithFlatMonteCarloStrategy;1111;1097
120;CallingRulesWithHeuristic;1097;1111
120;CallingRulesWithFlatMonteCarloStrategy;1111;1097
121;CallingRulesWithHeuristic;1097;1111
121;CallingRulesWithFlatMonteCarloStrategy;1111;1097
122;CallingRulesWithHeuristic;1097;1111
122;CallingRulesWithFlatMonteCarloStrategy;1111;1097
123;CallingRulesWithHeuristic;1097;1111
123;CallingRulesWithFlatMonteCarloStrategy;1111;1097
124;CallingRulesWithHeuristic;1097;1111
124;CallingRulesWithFlatMonteCarloStrategy;1111;1097
125;CallingRulesWithHeuristic;1112;1128
125;CallingRulesWithFlatMonteCarloStrategy;1128;1112
126;CallingRulesWithHeuristic;1128;1144
126;CallingRulesWithFlatMonteCarloStrategy;1144;1128
127;CallingRulesWithHeuristic;1128;1144
127;CallingRulesWithFlatMonteCarloStrategy;1144;1128
128;CallingRulesWithHeuristic;1128;1144
128;CallingRulesWithFlatMonteCarloStrategy;1144;1128
129;CallingRulesWithHeuristic;1128;1144
129;CallingRulesWithFlatMonteCarloStrategy;1144;1128
130;CallingRulesWithHeuristic;1128;1144
130;CallingRulesWithFlatMonteCarloStrategy;1144;1128
131;CallingRulesWithHeuristic;1144;1160
131;CallingRulesWithFlatMonteCarloStrategy;1160;1144
132;CallingRulesWithHeuristic;1160;1176
132;CallingRulesWithFlatMonteCarloStrategy;1176;1160
133;CallingRulesWithHeuristic;1176;1192
133;CallingRulesWithFlatMonteCarloStrategy;1192;1176
134;CallingRulesWithHeuristic;1176;1192
134;CallingRulesWithFlatMonteCarloStrategy;1192;1176
135;CallingRulesWithHeuristic;1176;1192
135;CallingRulesWithFlatMonteCarloStrategy;1192;1176
136;CallingRulesWithHeuristic;1195;1205
136;CallingRulesWithFlatMonteCarloStrategy;1205;1195
137;CallingRulesWithHeuristic;1195;1205
137;CallingRulesWithFlatMonteCarloStrategy;1205;1195
138;CallingRulesWithHeuristic;1211;1221
138;CallingRulesWithFlatMonteCarloStrategy;1221;1211
139;CallingRulesWithHeuristic;1211;1221
139;CallingRulesWithFlatMonteCarloStrategy;1221;1211
140;CallingRulesWithHeuristic;1211;1221
140;CallingRulesWithFlatMonteCarloStrategy;1221;1211
141;CallingRulesWithHeuristic;1211;1221
141;CallingRulesWithFlatMonteCarloStrategy;1221;1211
142;CallingRulesWithHeuristic;1227;1237
142;CallingRulesWithFlatMonteCarloStrategy;1237;1227
143;CallingRulesWithHeuristic;1243;1253
143;CallingRulesWithFlatMonteCarloStrategy;1253;1243
144;CallingRulesWithHeuristic;1259;1269
144;CallingRulesWithFlatMonteCarloStrategy;1269;1259
145;CallingRulesWithHeuristic;1275;1285
145;CallingRulesWithFlatMonteCarloStrategy;1285;1275
146;CallingRulesWithHeuristic;1291;1301
146;CallingRulesWithFlatMonteCarloStrategy;1301;1291
147;CallingRulesWithHeuristic;1291;1301
147;CallingRulesWithFlatMonteCarloStrategy;1301;1291
148;CallingRulesWithHeuristic;1291;1301
148;CallingRulesWithFlatMonteCarloStrategy;1301;1291
149;CallingRulesWithHeuristic;1307;1317
149;CallingRulesWithFlatMonteCarloStrategy;1317;1307
150;CallingRulesWithHeuristic;1324;1332
150;CallingRulesWithFlatMonteCarloStrategy;1332;1324
151;CallingRulesWithHeuristic;1324;1332
151;CallingRulesWithFlatMonteCarloStrategy;1332;1324
152;CallingRulesWithHeuristic;1324;1332
152;CallingRulesWithFlatMonteCarloStrategy;1332;1324
153;CallingRulesWithHeuristic;1341;1347
153;CallingRulesWithFlatMonteCarloStrategy;1347;1341
154;CallingRulesWithHeuristic;1341;1347
154;CallingRulesWithFlatMonteCarloStrategy;1347;1341
155;CallingRulesWithHeuristic;1341;1347
155;CallingRulesWithFlatMonteCarloStrategy;1347;1341
156;CallingRulesWithHeuristic;1341;1347
156;CallingRulesWithFlatMonteCarloStrategy;1347;1341
157;CallingRulesWithHeuristic;1357;1363
157;CallingRulesWithFlatMonteCarloStrategy;1363;1357
158;CallingRulesWithHeuristic;1373;1379
158;CallingRulesWithFlatMonteCarloStrategy;1379;1373
159;CallingRulesWithHeuristic;1389;1395
159;CallingRulesWithFlatMonteCarloStrategy;1395;1389
160;CallingRulesWithHeuristic;1389;1395
160;CallingRulesWithFlatMonteCarloStrategy;1395;1389
161;CallingRulesWithHeuristic;1405;1411
161;CallingRulesWithFlatMonteCarloStrategy;1411;1405
162;CallingRulesWithHeuristic;1405;1411
162;CallingRulesWithFlatMonteCarloStrategy;1411;1405
163;CallingRulesWithHeuristic;1422;1426
163;CallingRulesWithFlatMonteCarloStrategy;1426;1422
164;CallingRulesWithHeuristic;1442;1438
164;CallingRulesWithFlatMonteCarloStrategy;1438;1442
165;CallingRulesWithHeuristic;1442;1438
165;CallingRulesWithFlatMonteCarloStrategy;1438;1442
166;CallingRulesWithHeuristic;1458;1454
166;CallingRulesWithFlatMonteCarloStrategy;1454;1458
167;CallingRulesWithHeuristic;1474;1470
167;CallingRulesWithFlatMonteCarloStrategy;1470;1474
168;CallingRulesWithHeuristic;1490;1486
168;CallingRulesWithFlatMonteCarloStrategy;1486;1490
169;CallingRulesWithHeuristic;1490;1486
169;CallingRulesWithFlatMonteCarloStrategy;1486;1490
170;CallingRulesWithHeuristic;1490;1486
170;CallingRulesWithFlatMonteCarloStrategy;1486;1490
171;CallingRulesWithHeuristic;1503;1505
171;CallingRulesWithFlatMonteCarloStrategy;1505;1503
172;CallingRulesWithHeuristic;1519;1521
172;CallingRulesWithFlatMonteCarloStrategy;1521;1519
173;CallingRulesWithHeuristic;1519;1521
173;CallingRulesWithFlatMonteCarloStrategy;1521;1519
174;CallingRulesWithHeuristic;1519;1521
174;CallingRulesWithFlatMonteCarloStrategy;1521;1519
175;CallingRulesWithHeuristic;1533;1539
175;CallingRulesWithFlatMonteCarloStrategy;1539;1533
176;CallingRulesWithHeuristic;1549;1555
176;CallingRulesWithFlatMonteCarloStrategy;1555;1549
177;CallingRulesWithHeuristic;1564;1572
177;CallingRulesWithFlatMonteCarloStrategy;1572;1564
178;CallingRulesWithHeuristic;1564;1572
178;CallingRulesWithFlatMonteCarloStrategy;1572;1564
179;CallingRulesWithHeuristic;1580;1588
179;CallingRulesWithFlatMonteCarloStrategy;1588;1580
180;CallingRulesWithHeuristic;1580;1588
180;CallingRulesWithFlatMonteCarloStrategy;1588;1580
181;CallingRulesWithHeuristic;1594;1606
181;CallingRulesWithFlatMonteCarloStrategy;1606;1594
182;CallingRulesWithHeuristic;1613;1619
182;CallingRulesWithFlatMonteCarloStrategy;1619;1613
183;CallingRulesWithHeuristic;1613;1619
183;CallingRulesWithFlatMonteCarloStrategy;1619;1613
184;CallingRulesWithHeuristic;1629;1635
184;CallingRulesWithFlatMonteCarloStrategy;1635;1629
185;CallingRulesWithHeuristic;1645;1651
185;CallingRulesWithFlatMonteCarloStrategy;1651;1645
186;CallingRulesWithHeuristic;1661;1667
186;CallingRulesWithFlatMonteCarloStrategy;1667;1661
187;CallingRulesWithHeuristic;1677;1683
187;CallingRulesWithFlatMonteCarloStrategy;1683;1677
188;CallingRulesWithHeuristic;1693;1699
188;CallingRulesWithFlatMonteCarloStrategy;1699;1693
189;CallingRulesWithHeuristic;1710;1714
189;CallingRulesWithFlatMonteCarloStrategy;1714;1710
190;CallingRulesWithHeuristic;1710;1714
190;CallingRulesWithFlatMonteCarloStrategy;1714;1710
191;CallingRulesWithHeuristic;1726;1730
191;CallingRulesWithFlatMonteCarloStrategy;1730;1726
192;CallingRulesWithHeuristic;1726;1730
192;CallingRulesWithFlatMonteCarloStrategy;1730;1726
193;CallingRulesWithHeuristic;1726;1730
193;CallingRulesWithFlatMonteCarloStrategy;1730;1726
194;CallingRulesWithHeuristic;1726;1730
194;CallingRulesWithFlatMonteCarloStrategy;1730;1726
195;CallingRulesWithHeuristic;1726;1730
195;CallingRulesWithFlatMonteCarloStrategy;1730;1726
196;CallingRulesWithHeuristic;1742;1746
196;CallingRulesWithFlatMonteCarloStrategy;1746;1742
197;CallingRulesWithHeuristic;1742;1746
197;CallingRulesWithFlatMonteCarloStrategy;1746;1742
198;CallingRulesWithHeuristic;1758;1762
198;CallingRulesWithFlatMonteCarloStrategy;1762;1758
199;CallingRulesWithHeuristic;1758;1762
199;CallingRulesWithFlatMonteCarloStrategy;1762;1758
200;CallingRulesWithHeuristic;1758;1762
200;CallingRulesWithFlatMonteCarloStrategy;1762;1758
201;CallingRulesWithHeuristic;1774;1778
201;CallingRulesWithFlatMonteCarloStrategy;1778;1774
202;CallingRulesWithHeuristic;1789;1795
202;CallingRulesWithFlatMonteCarloStrategy;1795;1789
203;CallingRulesWithHeuristic;1806;1810
203;CallingRulesWithFlatMonteCarloStrategy;1810;1806
204;CallingRulesWithHeuristic;1806;1810
204;CallingRulesWithFlatMonteCarloStrategy;1810;1806
205;CallingRulesWithHeuristic;1806;1810
205;CallingRulesWithFlatMonteCarloStrategy;1810;1806
206;CallingRulesWithHeuristic;1822;1826
206;CallingRulesWithFlatMonteCarloStrategy;1826;1822
207;CallingRulesWithHeuristic;1839;1841
207;CallingRulesWithFlatMonteCarloStrategy;1841;1839
208;CallingRulesWithHeuristic;1855;1857
208;CallingRulesWithFlatMonteCarloStrategy;1857;1855
209;CallingRulesWithHeuristic;1870;1874
209;CallingRulesWithFlatMonteCarloStrategy;1874;1870
210;CallingRulesWithHeuristic;1886;1890
210;CallingRulesWithFlatMonteCarloStrategy;1890;1886
211;CallingRulesWithHeuristic;1886;1890
211;CallingRulesWithFlatMonteCarloStrategy;1890;1886
212;CallingRulesWithHeuristic;1886;1890
212;CallingRulesWithFlatMonteCarloStrategy;1890;1886
213;CallingRulesWithHeuristic;1902;1906
213;CallingRulesWithFlatMonteCarloStrategy;1906;1902
214;CallingRulesWithHeuristic;1902;1906
214;CallingRulesWithFlatMonteCarloStrategy;1906;1902
215;CallingRulesWithHeuristic;1917;1923
215;CallingRulesWithFlatMonteCarloStrategy;1923;1917
216;CallingRulesWithHeuristic;1917;1923
216;CallingRulesWithFlatMonteCarloStrategy;1923;1917
217;CallingRulesWithHeuristic;1933;1939
217;CallingRulesWithFlatMonteCarloStrategy;1939;1933
218;CallingRulesWithHeuristic;1949;1955
218;CallingRulesWithFlatMonteCarloStrategy;1955;1949
219;CallingRulesWithHeuristic;1949;1955
219;CallingRulesWithFlatMonteCarloStrategy;1955;1949
220;CallingRulesWithHeuristic;1965;1971
220;CallingRulesWithFlatMonteCarloStrategy;1971;1965
221;CallingRulesWithHeuristic;1965;1971
221;CallingRulesWithFlatMonteCarloStrategy;1971;1965
222;CallingRulesWithHeuristic;1965;1971
222;CallingRulesWithFlatMonteCarloStrategy;1971;1965
223;CallingRulesWithHeuristic;1965;1971
223;CallingRulesWithFlatMonteCarloStrategy;1971;1965
224;CallingRulesWithHeuristic;1981;1987
224;CallingRulesWithFlatMonteCarloStrategy;1987;1981
225;CallingRulesWithHeuristic;1997;2003
225;CallingRulesWithFlatMonteCarloStrategy;2003;1997
226;CallingRulesWithHeuristic;2013;2019
226;CallingRulesWithFlatMonteCarloStrategy;2019;2013
227;CallingRulesWithHeuristic;2029;2035
227;CallingRulesWithFlatMonteCarloStrategy;2035;2029
228;CallingRulesWithHeuristic;2029;2035
228;CallingRulesWithFlatMonteCarloStrategy;2035;2029
229;CallingRulesWithHeuristic;2045;2051
229;CallingRulesWithFlatMonteCarloStrategy;2051;2045
230;CallingRulesWithHeuristic;2065;2063
230;CallingRulesWithFlatMonteCarloStrategy;2063;2065
231;CallingRulesWithHeuristic;2065;2063
231;CallingRulesWithFlatMonteCarloStrategy;2063;2065
232;CallingRulesWithHeuristic;2065;2063
232;CallingRulesWithFlatMonteCarloStrategy;2063;2065
233;CallingRulesWithHeuristic;2065;2063
233;CallingRulesWithFlatMonteCarloStrategy;2063;2065
